"K","holdout","lik"
80,1,-7.9324719474755
80,1,-7.40268730752467
80,1,-6.73958661405233
80,1,-6.93194117733556
80,1,-7.31921710768177
80,1,-8.13358060731793
80,1,-7.57312226562925
80,1,-6.61273628540983
80,1,-6.75857212652956
80,1,-6.24998219647728
80,1,-6.84857268341134
80,1,-7.73275786972487
80,1,-7.61203498524896
80,1,-6.07325282416677
80,1,-7.75063202307363
80,1,-7.82730773693324
80,1,-7.76060738128011
80,1,-7.38283672375201
80,1,-7.78244120554141
80,1,-7.72770183811508
80,1,-7.45159527032636
80,1,-6.86920631950629
80,1,-7.93417688977855
80,1,-6.12500709480697
80,1,-7.49284898653597
80,1,-6.85071572022404
80,1,-7.33668676701307
80,1,-7.41190454224853
80,1,-7.09888752350307
80,1,-7.43406154738625
80,1,-7.51340451637925
80,1,-6.37106388548544
80,1,-7.09423486336117
80,1,-7.38709010836678
80,1,-7.02097784055849
80,1,-7.63508356118541
80,1,-7.5035904996617
80,1,-7.53594034303877
80,1,-6.68765122709979
80,1,-7.27701304552685
80,1,-7.04566731776175
80,1,-7.41823184487744
80,1,-7.55903327429633
80,1,-7.28132118273873
80,1,-6.24895069080299
80,1,-7.8344848222905
80,1,-6.44807924056071
80,1,-8.31083157600581
80,1,-7.53635272371465
80,1,-6.8660507793166
80,1,-7.49066642495501
80,1,-8.32456223886347
80,1,-6.7802617596
80,1,-6.69716854826974
80,1,-7.82253000376669
80,1,-7.55573150029017
80,1,-8.22048827384589
80,1,-7.29668519003492
80,1,-7.82475373045316
80,1,-6.48526507178401
80,1,-7.61276899687183
80,1,-7.77878890290839
80,1,-6.65024942190985
80,1,-8.13486963712224
80,1,-7.00288947636845
80,1,-7.36560246413784
80,1,-7.27693866385285
80,1,-7.11711566530399
80,1,-8.27084169646473
80,1,-6.80991314076466
80,1,-7.47299011819551
80,1,-7.4476109064441
80,1,-6.03970137518319
80,1,-7.06719582005703
80,1,-7.53536387144529
80,1,-7.96970587625313
80,1,-7.61441144254485
80,1,-7.33887823303101
80,1,-6.83423143483055
80,1,-6.86949454673248
80,1,-7.48275652027627
80,1,-7.1714730172381
80,1,-7.29035821428242
80,1,-6.94002361063184
80,1,-6.60452098648042
80,1,-7.14439827264143
80,1,-7.49482731995159
80,1,-7.40170184091366
80,1,-7.58537777807786
80,1,-7.78870444156566
80,1,-7.91175357603961
80,1,-7.82475255418775
80,1,-7.990385678839
80,1,-7.65707811624843
80,1,-8.02509285010227
80,1,-7.59683873631623
80,1,-6.97951798599382
80,1,-7.32240408321444
80,1,-7.64890577889524
80,1,-7.22083678954069
80,1,-7.71127364668359
80,1,-6.64802048012999
80,1,-7.49812485139556
80,1,-6.67564052228701
80,1,-7.38844876014616
80,1,-7.599251191886
80,1,-7.33899211517417
80,1,-6.71532880807184
80,1,-8.13639726342774
80,1,-7.02484890965473
80,1,-6.92165344726008
80,1,-6.54293808398159
80,1,-6.84972778596322
80,1,-6.88010647988523
80,1,-7.46013449939395
80,1,-7.19979864242781
80,1,-7.3903173959709
80,1,-6.82000619604236
80,1,-6.49786295263744
80,1,-7.30607014888015
80,1,-6.24162492996788
80,1,-7.50996929008295
80,1,-7.55203527068881
80,1,-6.97660741026711
80,1,-8.09193532443288
80,1,-7.81687086558497
80,1,-5.3213797935005
80,1,-6.67509118602987
80,1,-7.41691882445872
80,1,-5.94370629856861
80,1,-7.25703729653046
80,1,-7.87601594991048
80,1,-7.31621371002218
80,1,-5.84657851130811
80,1,-7.64481120458782
80,1,-8.65107847550186
80,1,-7.00507363307654
80,1,-7.04241918321665
80,1,-6.86619136657883
80,1,-6.30002308109596
80,1,-6.68292589432623
80,1,-6.66696634230694
80,1,-7.6473556772351
80,1,-8.72510333979423
80,1,-8.05884573790421
80,1,-7.17437614160652
80,1,-6.91724938509426
80,1,-6.39523118257283
80,1,-7.574443463742
80,1,-7.19245271447064
80,1,-6.12906813376498
80,1,-7.22845038654445
80,1,-7.14634275409185
80,1,-6.64897240893404
80,1,-7.27409232881177
80,1,-7.23741176762005
80,1,-6.67370137122574
80,1,-7.79359956880112
80,1,-7.54802325045643
80,1,-7.29819734023344
80,1,-8.1225210248637
80,1,-7.68286758655815
80,1,-7.07944190143058
80,1,-7.45608294535437
80,1,-8.27658488006506
80,1,-7.12652029784501
80,1,-7.56262466777204
80,1,-7.81815086592199
80,1,-7.86334110849475
80,1,-7.75763179531892
80,1,-7.31590839228892
80,1,-6.19915851516017
80,1,-7.23844983784688
80,1,-7.64514608872231
80,1,-8.07300832829934
80,1,-7.92401185985648
80,1,-7.38174119085481
80,1,-7.05096243712449
80,1,-7.45063986273701
80,1,-7.2687202419667
80,1,-5.70233715215667
80,1,-7.39307784310401
80,1,-7.64290350334372
80,1,-7.28486442097641
80,1,-6.31960084855109
80,1,-7.47096731143118
80,1,-7.59490196530673
80,1,-6.65998099459836
80,1,-7.62904957408718
80,1,-7.24209025270982
80,1,-7.59421034856968
80,1,-6.69016942259805
80,1,-7.80339232103605
80,1,-7.12374197425345
80,1,-7.32337181034831
80,1,-8.47244942325844
80,1,-7.53596922663112
80,1,-7.80629046501389
80,1,-7.02761967933069
80,1,-7.54059303930829
80,1,-7.72844454553255
80,1,-6.83088843132814
80,1,-7.38490315847315
80,1,-6.75785343517674
80,1,-6.91034632367053
80,1,-7.88415600122718
80,1,-7.01053518993979
80,1,-7.17731799100704
80,1,-7.45472848159756
80,1,-7.24923443182996
80,1,-6.28683708713058
80,1,-6.9686195112441
80,1,-8.24649203141976
80,1,-7.48867621638914
80,1,-7.33785707715549
80,1,-7.97742203665307
80,1,-7.89453951272703
80,1,-7.70142166353302
80,1,-7.21029302866414
80,1,-7.20815387546791
80,1,-7.3423500372625
80,1,-7.71584031570639
80,1,-6.82588692913156
80,1,-7.7634908667182
80,1,-6.51106344899706
80,1,-7.4067071680667
80,1,-7.96921754349455
80,1,-7.61250704680272
80,1,-7.26822008960611
80,1,-7.35002976904629
80,1,-6.13776548684107
80,1,-7.79351444887064
80,1,-7.88386095472327
80,1,-7.70741592542242
80,1,-7.71378264127576
80,1,-7.24127296083605
80,1,-8.24010644181627
80,1,-8.26210732904515
80,1,-6.70256875384551
80,1,-6.22383194859008
80,1,-6.52069018944297
80,1,-7.32815913824435
80,1,-7.19151156173895
80,1,-7.26721932765869
80,1,-6.87155369419939
80,1,-7.86523088661214
80,1,-6.79061901158183
80,1,-6.59155854266677
80,1,-7.49365339641498
80,1,-7.8508881935781
80,1,-7.49612478327287
80,1,-7.46696611924857
80,1,-7.34559387926304
80,1,-7.47877060622799
80,1,-7.81433688929108
80,1,-7.16683055165735
80,1,-7.79211561934447
80,1,-7.98646059655077
80,1,-7.11571251090512
80,1,-7.49251925931037
80,1,-8.20526010380271
80,1,-5.72903345211719
80,1,-7.77677710484138
80,1,-7.08431559079239
80,1,-6.61518580714465
80,1,-8.02728781818318
80,1,-7.42691676017107
80,1,-7.20449199238878
80,1,-7.11223830052468
80,1,-6.50752414789403
80,1,-7.64526064993103
80,1,-6.69407944286848
80,1,-7.37549513051783
80,1,-7.42251896785514
80,1,-7.47943180594518
80,1,-7.7598821111154
80,1,-7.39876366302405
80,1,-6.2947607745515
80,1,-6.98844130032454
80,1,-7.57010305967685
80,1,-7.2153991932721
80,1,-7.25071965829208
80,1,-7.169009962513
80,1,-7.31075216000948
80,1,-6.7985847201178
80,1,-6.74971311856849
80,1,-7.07088953468696
80,1,-7.00930346503303
80,1,-7.62858366888358
80,1,-6.9893417493298
80,1,-7.402166102471
80,1,-6.9353133170076
80,1,-7.16838598852479
80,1,-7.36516253991352
80,1,-7.52591942516224
80,1,-6.78724001649856
80,1,-6.73791030853129
80,1,-7.46604017499147
80,1,-8.08082508731537
80,1,-6.65511361593539
80,1,-6.93634721046842
80,1,-8.18728820276091
80,1,-8.51101686643594
80,1,-8.01510569947406
80,1,-7.0014489143368
80,1,-7.20463493118467
80,1,-7.25066758149692
80,1,-6.86966966067182
80,1,-7.40306255349232
80,1,-7.81006418831119
80,1,-8.11872458121381
80,1,-7.17424789899892
80,1,-7.68495992730265
80,1,-7.51427453851713
80,1,-6.80269087743855
80,1,-6.89216834662964
80,1,-7.50981450139227
80,1,-6.94684662463737
80,1,-8.02213779410969
80,1,-8.03259923846074
80,1,-6.48202788279502
80,1,-7.66507664049557
80,1,-7.56196060514745
80,1,-6.91130847227408
80,1,-9.10543541729083
80,1,-7.54279846569674
80,1,-7.52753217025707
80,1,-6.52347151637204
80,1,-6.90047915834436
80,1,-7.13494012793986
80,1,-6.89420864054443
80,1,-8.21774986873006
80,1,-7.16290775773054
80,1,-7.82697479390232
80,1,-8.03072313391249
80,1,-8.51356528362381
80,1,-7.87233481748178
80,1,-7.07834279110129
80,1,-8.06271738489293
80,1,-7.11909360747753
80,1,-7.62242163155819
80,1,-7.0394358279536
80,1,-7.01695972153222
80,1,-7.2074647805102
80,1,-6.71213717295769
80,1,-6.78792383145824
80,1,-7.29917592434606
80,1,-7.01132621600848
80,1,-7.15475104043075
80,1,-8.07273124268413
80,1,-7.46981470318141
80,1,-6.97456584467119
80,1,-7.02102571596288
80,1,-6.78983939213239
80,1,-7.56616551451006
80,1,-7.77820475228029
80,1,-6.66712512019859
80,1,-8.02298469199925
80,1,-8.7277909241193
80,1,-8.08778276423162
80,1,-7.85210276253188
80,1,-7.58955064122618
80,1,-7.44228129607062
80,1,-7.22497267679795
80,1,-6.77143055151039
80,1,-7.61218977837749
80,1,-7.34029133910841
80,1,-8.38626114880466
80,1,-7.2989190802591
80,1,-7.02942710132717
80,1,-7.58692995760856
80,1,-7.19023386089514
80,1,-7.71076285958244
80,1,-6.70615099928246
80,1,-7.75133428859428
80,1,-6.86900949712106
80,1,-7.44483846497003
80,1,-7.50026084768458
80,1,-7.93802260793492
80,1,-6.57952608155476
80,1,-6.97399778900962
80,1,-7.53136757366277
80,1,-8.03922426271417
80,1,-7.66025028692412
80,1,-7.0186312477948
80,1,-8.57966639833399
80,1,-8.38433420011862
80,1,-7.4857906170439
80,1,-6.60239946309649
80,1,-6.60803711732812
80,1,-7.57641241824659
80,1,-7.06036747801896
80,1,-7.18161873427712
80,1,-8.39653374154435
80,1,-7.68114319385155
80,1,-7.52544380087483
80,1,-6.59671279366536
80,1,-6.67019035481521
80,1,-7.33264726561076
80,1,-7.31478129414878
80,1,-7.36814556885126
80,1,-6.56821765433532
80,1,-7.07393690575303
80,1,-7.69742052594514
80,1,-7.1221905342891
80,1,-6.64935956392572
80,1,-7.05080863645729
80,1,-6.7767642560625
80,1,-7.2549592821383
80,1,-7.2866771660917
80,1,-6.69527173224061
80,1,-7.15972973680434
80,1,-6.67218433756248
80,1,-7.28140376282409
80,1,-7.34596147707881
80,1,-7.71680565818364
80,1,-6.948479092489
80,1,-6.90826949470016
80,1,-7.2611248879597
80,1,-8.21400863777557
80,1,-7.29050595817375
80,1,-6.67741598075178
80,1,-7.38656593256185
80,1,-8.18735069179504
80,1,-6.9681819283948
80,1,-6.62275150461802
80,1,-6.60564889363557
80,1,-7.27968035626938
80,1,-7.11703760552761
80,1,-6.74827003301821
80,1,-6.83665537452212
80,1,-7.43555345582281
80,1,-7.94633814843617
80,1,-6.19267153834067
80,1,-7.22739770692469
80,1,-7.19459015060235
80,1,-7.10197297104968
80,1,-7.66391372561798
80,1,-6.79453115504055
80,1,-7.38210301017356
80,1,-5.66143010109517
80,1,-7.03852467366868
80,1,-7.24065698769697
80,1,-7.30050704026987
80,1,-6.72869278693053
80,1,-7.80568323066888
80,1,-7.84031548186295
80,1,-6.91958926765742
80,1,-7.81663834920808
80,1,-6.86972053797057
80,1,-7.17838170870102
80,1,-7.66144939775007
80,1,-7.44464832187992
80,1,-7.15564330518346
80,1,-6.93050976121193
80,1,-7.73153651528131
80,1,-6.71739320755424
80,1,-7.44629271279925
80,1,-5.87180311933581
80,1,-7.31577438348273
80,1,-7.94023585489566
80,1,-7.43436375324571
80,1,-7.1173221133038
80,1,-7.33683942492345
80,1,-8.02612734065893
80,1,-6.86794120676252
80,1,-7.2469425949287
80,1,-6.45235847262053
80,1,-7.53961976871173
80,1,-8.03523833959725
80,1,-7.29327721253637
80,1,-7.27361688292868
80,1,-7.2488701154332
80,1,-6.85169710647019
80,1,-7.39917960370332
80,1,-7.73947120325176
80,1,-7.18665969856304
80,1,-6.70452314553849
80,1,-7.17261544325896
80,1,-6.73655361042652
80,1,-7.39922515188608
80,1,-7.53807424532261
80,1,-8.33941616577073
80,1,-7.81840332245646
80,1,-7.77810993176441
80,1,-6.2225727128699
80,1,-7.43072132871116
80,1,-7.61381870459454
80,1,-7.57487868790839
80,1,-7.9651368547728
80,1,-6.12735229430006
80,1,-7.85166501984634
80,1,-7.21438930498659
80,1,-7.85021776027475
80,1,-5.96987741706663
80,1,-5.28432343389562
80,1,-6.85389924912905
80,1,-8.42495346393025
80,1,-7.21551729994165
80,1,-6.62042723204551
80,1,-7.17734424064224
80,1,-7.60401090435664
80,1,-7.4497751696433
80,1,-7.99179742377723
80,1,-8.27454476052955
80,1,-7.41535240584848
80,1,-6.9307757969476
80,1,-7.43814018026915
80,1,-7.78325751097782
80,1,-7.05745714118639
80,1,-7.18994291097511
80,1,-7.41550205329803
80,1,-7.54932714485322
80,1,-7.07494219404223
80,1,-7.10950933455153
80,1,-7.68379722347888
80,1,-7.59370563432556
80,1,-5.930186461388
80,1,-7.73053960922137
80,1,-6.42841141354471
80,1,-7.05440873641199
80,1,-8.75155985635434
80,1,-6.82120020027082
80,1,-7.47127388063827
80,1,-6.83315026100885
80,1,-7.88715493438651
80,1,-6.577313370332
80,1,-7.27330822896694
80,1,-8.17248323991616
80,1,-7.31606892157327
80,1,-6.92322626271111
80,1,-7.57226889723789
80,1,-6.84967993166158
80,1,-8.45824326651391
80,1,-6.17343797778355
80,1,-7.29476612913426
80,1,-7.53494016936058
80,1,-7.35236481928275
80,1,-7.00511200305891
80,1,-7.59400143251529
80,1,-7.39403961255694
80,1,-7.57022060555808
80,1,-7.79913014978797
80,1,-7.07415833837832
80,1,-8.4729879994073
80,1,-6.68966040678676
80,1,-7.76997434394173
80,1,-7.12473001699129
80,1,-6.96493054830776
80,1,-7.83584746124227
80,1,-7.2861963470789
80,1,-7.74487360067561
80,1,-6.36487871350249
80,1,-7.40445612081391
80,1,-7.01211738082311
80,1,-6.92537814053779
80,1,-6.70888629723274
80,1,-8.95636409764393
80,1,-6.51047935114185
80,1,-7.38883276981086
80,1,-7.43638911484299
80,1,-8.08578401636187
80,1,-7.90464732680736
80,1,-6.23720227941085
80,1,-6.33043082739402
80,1,-6.92518044005272
80,1,-7.16542629606666
80,1,-6.14384925159227
80,1,-6.35067434059884
80,1,-6.930569273521
80,1,-8.03287940841574
80,1,-5.912321933453
80,1,-7.02677877488399
80,1,-8.08864067741187
80,1,-8.13071269124256
80,1,-8.61894678837783
80,1,-6.22635861253252
80,1,-7.12924468870903
80,1,-6.84043643618747
80,1,-7.88960422133092
80,1,-6.55333540388605
80,1,-7.93227322745171
80,1,-6.97978247035062
80,1,-6.84645252421363
80,1,-6.81772413562758
80,1,-7.71312048800109
80,1,-8.22542950562253
80,1,-7.57586289822932
80,1,-6.9249997704529
80,1,-6.26887265506048
80,1,-6.66791452971457
80,1,-6.95265207654605
80,1,-8.0733825433981
80,1,-7.38933356007315
80,1,-7.30507659729772
80,1,-7.83009950900282
80,1,-7.02648718270419
80,1,-7.07216518621771
80,1,-7.33255280124598
80,1,-7.14297529392297
80,1,-6.57729364300505
80,1,-7.99158550302481
80,1,-7.43562654007042
80,1,-7.39463041322355
80,1,-7.05459563167001
80,1,-7.92608174500692
80,1,-8.13611967278057
80,1,-6.87437927065879
80,1,-8.16984697621638
80,1,-7.23978134969822
80,1,-7.41606510195973
80,1,-7.62207000965918
80,1,-6.87400629290809
80,1,-6.64124611946671
80,1,-7.37186951577907
80,1,-7.39247871572442
80,1,-7.75068779837498
80,1,-7.40463390624002
80,1,-7.2266707152089
80,1,-6.89530509521839
80,1,-7.51878468062168
80,1,-7.17771477744696
80,1,-7.4301644440438
80,1,-7.75966751693827
80,1,-7.39250395961334
80,1,-7.13292128730742
80,1,-6.68430565711999
80,1,-7.60767962873554
80,1,-5.84734348056662
80,1,-6.6002832303596
80,1,-7.3901733058311
80,1,-7.46122115428009
80,1,-7.00190150185442
80,1,-7.59619438459297
80,1,-7.10647881462456
80,1,-6.65999730050351
80,1,-7.40905268887587
80,1,-7.95470993262486
80,1,-7.51794476234846
80,1,-7.54683290339869
80,1,-7.08251570011971
80,1,-7.49797158609842
80,1,-6.62634883039314
80,1,-6.74826118304755
80,1,-6.8608348434595
80,1,-7.41816292027957
80,1,-7.44504868352799
80,1,-6.79777103303152
80,1,-7.48830282381033
80,1,-7.0257180164665
80,1,-6.51571511687985
80,1,-6.94654359952191
80,1,-7.13785276665409
80,1,-8.94283700311969
80,1,-7.06702986347779
80,1,-7.49607441646919
80,1,-7.66944789321213
80,1,-7.48911272272104
80,1,-7.37395597410012
80,1,-7.55984982033633
80,1,-7.24892815142459
80,1,-7.03390736787741
80,1,-6.87392981091495
80,1,-7.49052270043031
80,1,-7.36505678958667
80,1,-6.72267812983822
80,1,-7.24970583448832
80,1,-7.59359699354956
80,1,-6.90685885654035
80,1,-7.46515831010415
80,1,-7.20360658040326
80,1,-6.92060786678062
80,1,-7.34830864417132
80,1,-7.52398899037855
80,1,-7.03358657506248
80,1,-8.04939313538348
80,1,-7.88707139183245
80,1,-7.25439287961809
80,1,-8.02945530210131
80,1,-7.32864247520839
80,1,-6.92368554870587
80,1,-6.66659135091579
80,1,-8.35259738057891
80,1,-7.16251579798285
80,1,-7.15554294027856
80,1,-7.4742776174219
80,1,-7.16445578237744
80,1,-6.47542288787599
80,1,-7.66180634078862
80,1,-6.65701844067654
80,1,-7.02779867938895
80,1,-6.88778213661434
80,1,-8.24545516113617
80,1,-7.04247215723675
80,1,-6.79617834415738
80,1,-7.58596674946778
80,1,-6.7342229061307
80,1,-7.23633649305309
80,1,-8.71385449723495
80,1,-8.22162672590959
80,1,-7.54787233233295
80,1,-7.11161256211199
80,1,-7.92234207602771
80,1,-7.34806704286614
80,1,-8.39402640718464
80,1,-7.43009620836883
80,1,-7.34083714522233
80,1,-6.84609410833161
80,1,-7.4108878824097
80,1,-7.22370991315989
80,1,-7.38375596910965
80,1,-7.17818742439614
80,1,-7.35183891314154
80,1,-7.03920605411448
80,1,-6.17006207411759
80,1,-7.13948092277753
80,1,-7.51332228863352
80,1,-7.70983454386144
80,1,-7.93565621878372
80,1,-7.22515424276658
80,1,-7.74949944654919
80,1,-7.36728321436954
80,1,-7.94015653681623
80,1,-6.98587602625411
80,1,-7.69765492366564
80,1,-6.84219545345511
80,1,-7.09963934847594
80,1,-7.56847909952985
80,1,-6.89185452886359
80,1,-7.06499867123753
80,1,-7.07753092395828
80,1,-7.90980788468084
80,1,-8.01298569200249
80,1,-7.75913836991838
80,1,-7.33905428495347
80,1,-7.07408982358899
80,1,-7.31249560188317
80,1,-8.53527623889019
80,1,-8.28493491585522
80,1,-7.68461297522195
80,1,-6.75786072786801
80,1,-7.77688571665027
80,1,-6.1738578167495
80,1,-7.02174763706207
80,1,-7.21724030146119
80,1,-7.31346719653164
80,1,-7.64570111960088
80,1,-6.64732201949124
80,1,-7.6338015101184
80,1,-7.71991762195844
80,1,-6.03084154708618
80,1,-6.3034279173655
80,1,-6.71365547155734
80,1,-7.21751522810125
80,1,-7.66851807946495
80,1,-7.73881251946
80,1,-7.40971368536095
80,1,-7.63183779322575
80,1,-7.79093194641362
80,1,-8.15912042084036
80,1,-6.96106571656498
80,1,-6.64354175010729
80,1,-7.46227042199256
80,1,-7.41626704225494
80,1,-6.57573947534143
80,1,-6.64084776002548
80,1,-7.41381486107956
80,1,-7.36069797975458
80,1,-7.09079927938326
80,1,-7.06397519288551
80,1,-7.73027563840219
80,1,-6.52357657375645
80,1,-8.67246874060407
80,1,-5.99080026663641
80,1,-8.10238491103041
80,1,-7.2583173237554
80,1,-7.20379268300232
80,1,-8.25716192505517
80,1,-7.89136845619498
80,1,-6.71885446313637
80,1,-6.57180136658483
80,1,-8.0544148623413
80,1,-7.01101955521021
80,1,-6.2074630396872
80,1,-7.39179598326277
80,1,-8.41796995540848
80,1,-7.39283285427379
80,1,-7.34100974284532
80,1,-7.00770802146425
80,1,-7.39317874684601
80,1,-7.47540802622449
80,1,-7.0527965455948
80,1,-7.17289561665909
80,1,-7.75823604247385
80,1,-7.21040854785034
80,1,-7.13087045938732
80,1,-7.36740837301602
80,1,-7.87029061151338
80,1,-7.24258692272288
80,1,-6.19025779808998
80,1,-7.5094633246417
80,1,-7.50541401715609
80,1,-7.73364066964175
80,1,-7.11923443692179
80,1,-6.88834863832585
80,1,-7.77171940922856
80,1,-6.98310189078894
80,1,-6.69920551532805
80,1,-6.72652039276807
80,1,-8.49736394125153
80,1,-6.06179262534389
80,1,-8.10347852946178
80,1,-9.34410580764228
80,1,-6.94721156558142
80,1,-7.329767616822
80,1,-7.38613905115321
80,1,-7.2974636355065
80,1,-6.75087607606713
80,1,-7.65731791361119
80,1,-7.4456705456523
80,1,-7.65637455904175
80,1,-8.21788338309991
80,1,-7.91714921258209
80,1,-8.01702454406816
80,1,-7.82833514407983
80,1,-8.62656682941397
80,1,-6.67680985434282
80,1,-6.93408518537007
80,1,-7.30380721549597
80,1,-7.20900262472858
80,1,-8.25037847927442
80,1,-7.04311856867892
80,1,-7.11085161602477
80,1,-6.83555837534659
80,1,-7.66489675987707
80,1,-7.64214913796388
80,1,-6.90407900230157
80,1,-8.23858855466528
80,1,-7.64403367243052
80,1,-7.23755772319515
80,1,-7.02185046424281
80,1,-7.71505603398831
80,1,-7.64514853244209
80,1,-7.68555827489209
80,1,-7.99968145381462
80,1,-7.58211800038313
80,1,-7.29399153812498
80,1,-7.18037889432156
80,1,-7.60087607920351
80,1,-7.28687121161236
80,1,-7.24472406166059
80,1,-6.65997242699257
80,1,-7.68949674697044
80,1,-6.94320263190442
80,1,-7.08169484747459
80,1,-7.30781650632634
80,1,-7.61225629140423
80,1,-6.62317451155208
80,1,-7.02440104045466
80,1,-6.56372272568483
80,1,-7.31360808640254
80,1,-8.50569655233405
80,1,-5.72574850411997
80,1,-7.98761584964895
80,1,-7.56649144699122
80,1,-7.59207576338209
80,1,-7.11752701435483
80,1,-8.10788470562279
80,1,-7.6292095423019
80,1,-6.79684051748585
80,1,-8.06885384024562
80,1,-7.58405263641981
80,1,-6.933167753504
80,1,-7.80627073981447
80,1,-7.42969124075331
80,1,-7.97465344073909
80,1,-6.81178393593859
80,1,-7.66833523527765
80,1,-7.60659281222596
80,1,-7.10178987542943
80,1,-6.8236074755682
80,1,-7.61864976663626
80,1,-7.52133942462695
80,1,-7.83744112149184
80,1,-6.84672036644806
80,1,-7.46710230549935
80,1,-5.5984662380572
80,1,-7.30757000304284
80,1,-7.10742858757517
80,1,-8.05534737626321
